_id,name,organization,driver.name,endpoint
69eb44b26b5f5b87976f30c0,UNITRIP,"ООО «""UNITRIP"" MCHJ»",avia,http://172.17.9.239:7900
69eb47aa929562865f756c1e,USHAKOV GRIGORIY ALEKSANDROVICH,ЧП «USHAKOV GRIGORIY»,generic,https://salford-billing.cool-dream-982e.workers.dev/payme
69eb4e110b3070d366e31f8c,SHOSH ART,"ООО «""SGS GROUP AKTIV"" MCHJ»",generic,https://payment.api.delever.uz/payme
69eb61680b3070d366e31f9e,GAZ OIL,"ООО «""GRAND LYUKS GAZ OIL"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69eb76fd4e4e14d09d79dca0,Kimchi.uz,СП «OFIYATLI HAYOT»,generic,https://kimchi.uz/?wc-api=wc_payme
69eb85880ba8aa967a862ed5,Joyida POS,ООО «ITHUB»,generic,https://api.banbase.uz/v1/payments/payme
69edc9fbed25caae2fbd0847,Rentli,ЧП «undefined undefined»,generic,https://rentli.uz/payments/webhook/payme
69ee45bf929562865f756cdd,Stat Pulse,ЧП «YO‘LDOSHEV MIRISLOM»,generic,https://statpulse.org/api/payments/payme
69eef3f04e4e14d09d7a0a50,PROFMED LOR,"ООО «""PROFMED LOR"" MCHJ»",arca,https://api-qr.uzcard.uz
69eef6070ba8aa967a862f8c,GHAWTH GROUP,"ООО «""GHAWTH GROUP"" MCHJ»",generic,https://yaqingo.uz/api/subscriptions/webhook/payme
69eefe31ed25caae2fbd088b,MONANDTEX ,ООО «MONANDTEX»,arca,https://api-qr.uzcard.uz
69eefe5c929562865f756cf6,MONANDTEX ,ООО «MONANDTEX»,arca,https://api-qr.uzcard.uz
69ef073f0ba8aa967a862f9d,AXMEDOV SAIDAXMAD MUZAFAR O'G'LI,ЧП «AXMEDOV SAIDAXMAD»,generic,https://payment.api.delever.uz/payme
69ef0af60ba8aa967a862fa4,AVTO TOK,"ООО «""AVTO TOK"" MCHJ»",generic,https://api.avtotok.uz/api/payments/payme/create
69ef3aed4e4e14d09d7a1599,CULLINAN GROUP,"ООО «""CULLINAN GROUP"" MCHJ»",generic,https://1707.langame.ru/master_api/payments/payme
69ef42590b3070d366e320ae,educationcrm,"ООО «""WHITE HAT"" MCHJ»",generic,https://api.payments.educationcrm.uz/payme/callback
69ef66dbed25caae2fbd0900,DIETOLOG TURSUNBOYEVA SOBIRA,"ООО «""DIETOLOG TURSUNBOYEVA SOBIRA"" MCHJ»",generic,https://dietolog.socialprime.uz/payme
69efaa59929562865f756d78,IELTS NATION,"ООО «""IELTS NATION"" MCHJ»",generic,https://api.ieltsnation.uz/api/billing/payme/webhook
69f0692e929562865f756da3,NABIJONOV ABOBAKIR AKMALJON O‘G‘LI,ЧП «NABIJONOV ABOBAKIR»,generic,https://admin.xozmagchi.uz/payme/get-me
69f088664e4e14d09d7a35a4,KAMOLOVA VAZIRA MURODJONOVNA,ЧП «KAMOLOVA VAZIRA»,generic,https://pkyruntfmsehxnsrzrin.supabase.co/functions/v1/payme
69f09e444e4e14d09d7a397e,TRIPLE R ACADEMY,"ООО «""TRIPLE R ACADEMY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://ay8v7l10v7.execute-api.us-east-1.amazonaws.com/dev/webhooks/payme
69f0ae384e4e14d09d7a3cbb,BELLISSIMO PIZZA,ООО «BELLISSIMO PIZZA INTERNATIONAL»,generic,https://pay.bpnet.uz/api/payment/payme
69f0ae4b4e4e14d09d7a3cc3,Bellissimo,"ООО «""TRANS TRADE OIL"" MCHJ»",generic,https://payment.api.delever.uz/payme
69f0b148929562865f756e02,BELLISSIMO PIZZA,ООО «BELLISSIMO PIZZA INTERNATIONAL»,generic,https://pay.bpnet.uz/api/payment/payme
69f0b1e84e4e14d09d7a3d2c,BELLISSIMO PIZZA,ООО «BELLISSIMO PIZZA INTERNATIONAL»,generic,https://pay.bpnet.uz/api/payment/payme
69f0b569ed25caae2fbd09a1,BELLISSIMO PIZZA,ООО «BELLISSIMO PIZZA INTERNATIONAL»,generic,https://pay.bpnet.uz/api/payment/payme
69f0b88d4e4e14d09d7a3e21,DARYO ZOOMDA,"ООО «""DARYO BY BURSA"" MCHJ»",generic,https://bursa.zoomda.uz/backend/payme/
69f0b8940ba8aa967a86307f,WOK/STREET77 Tuzel,"ООО «ООО ""SMART DORADO""»",generic,https://wok.zoomda.uz/backend/payme/
69f12415ed25caae2fbd09c4,PRAVA GO,ЧП «ABDUXALILOV AZIM»,generic,https://pravamax.uz/api/payment/payme
69f1aa18ed25caae2fbd09e5,Вендинг,ЧП «YAKUBOV DAVRON»,generic,https://b.ivend.uz/payme/api/v1/6p4MZxmtMOlnMEe13KYj/rpc
69f1b1b7ed25caae2fbd09eb,Haad TC,"ООО «""HAAD IT CENTER"" MCHJ»",generic,https://payment.haad.ai/api/payment/payme/callback
69f1e1470b3070d366e321e4,TONI'S WAY,"ООО «""TONIS WAY"" MCHJ»",generic,https://tourist-bot.ru/payment-system/payme
69f1e181929562865f756e75,Hisobchi Guvoh,"ООО «""HISOBCHI AI LAB"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://guvoh.hisobchiai.uz/api/payme
69f1e460ed25caae2fbd0a1a,KREM SLIVKI,"ООО «ООО ""KREM SLIVKI""»",generic,https://api.kremslivki.uz/api/payme/callback
69f1e97f050866cd0a35b611,TOOMAN TSHKNT,"ООО «""TOOMAN TSHKNT"" MCHJ»",arca,https://api-qr.uzcard.uz
69f1f19e4e4e14d09d7a5b2e,GLOBUSKANS,"ООО «""KANSTIK SAMARKAND"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://dalion-mobile-app-production.up.railway.app/api/payme
69f1fc1ced25caae2fbd0a34, Siervos de Mariya,"ООО «""SIERVOS DE MARIYA"" MCHJ»",arca,https://api-qr.uzcard.uz
69f21fc1050866cd0a35be07,VIBE MOBILE,"ООО «""VIBE-MOBILE"" MCHJ»",arca,https://api-qr.uzcard.uz
69f22314929562865f756e9e,Egasi.uz,"ООО «""CLASSI CONNECT"" MCHJ»",generic,https://api.egasi.uz/api/v1/pay/payme/webhook
69f244caed25caae2fbd0a51,Mano,ЧП «AXMADALIYEV AZIZ»,generic,https://mano.deltateam.uz/v2/webhook/payme
69f2eae5db2327ee51ec97f4,Printit,"ООО «""ARTDIDA AND YUKA GROUP"" MCHJ»",generic,https://chopi.uz/?wc-api=wc_payme
69f2f580e985ea943e394c4e,WAKIL AI,"ООО «""WAKIL AI"" MCHJ»",generic,https://backend.wakil.ai/api/v2/transaction/payme/
69f2fa87db2327ee51ec9809,Mehr Market,ЧП «TOSHPULATOV MAXSUD»,generic,https://mehr-market.uz/api/payments/payme/
69f327c7db2327ee51ec9838,LITTLE CHESS,"ООО «""LITTLE CHESS"" MCHJ»",generic,https://api.castinggo.uz/api/payme
69f3292a3f0858749775f758,"""E-POS PARTNERS""","ООО «""E-POS PARTNERS"" MCHJ»",generic,https://api-poster.uzpos.uz/payme
69f329bcf369853023a7e102,SUSHI-MUSHI GROUP,"ООО «""SUSHI-MUSHI GROUP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://payment.api.delever.uz/payme
69f32a1edb2327ee51ec983d,DeepView,"ООО «""DEEPEN"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://deepwell.uz/api/v1/payments/webhook/payme/deepview/
69f33887f369853023a7e487,7 SABER,"ООО «""7 GOLD NUTRITION"" MCHJ»",generic,https://7sabernutrition.uz/api/api/webhooks/payme/
69f33adff369853023a7e503,DEFOS,"АО «""DEFOS"" AJ»",generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/e77a7b57-f67e-4635-a956-43005335f5b4
69f347c9da1a2512f31ad6b5,JLPT Master,"НОУ «""JLPT MASTER"" NTM»",generic,https://jlptmaster.uz/api/payment/payme
69f35047e985ea943e394cb0,JUMANIYOZOV ASADBEK,ЧП «JUMANIYOZOV ASADBEK»,generic,https://b.ivend.uz/payme/api/v1/Rqpx9XkVOduQuy70bvpd/rpc
69f374aa050866cd0a35e41c,КОСМЕТКА Beauty shop,ЧП «TAGIROVA ELANA»,arca,https://api-qr.uzcard.uz
69f44d3ef369853023a7fff2,AILAN AI,"ООО «""AILAN AI"" MCHJ»",generic,https://api.sovchi.app/api/payments/payme/
69f48c8cdb2327ee51ec9912,"OOO ""XONDAMIR BEST FARM""","ООО «""XONDAMIR BEST FARM"" MCHJ»",arca,https://api-qr.uzcard.uz
69f4a315da1a2512f31ad76d,EUPHORIA GROUP,ООО «MCHJ EUPHORIA GROUP»,generic,https://api.e-elements.uz/payme
69f4a5ca3a13a1a43bf7fee8,ABDULLAYEV ABDUVOXID ABDULAZIZ O‘G‘LI,ЧП «ABDULLAYEV ABDUVOXID»,generic,https://b.ivend.uz/payme/api/v1/lmJ1TsklAeciH3awS7tS/rpc
69f4a635da1a2512f31ad771,SysAdminX exode,ООО «QUICK EDUCATION GROUP»,generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/1e2d1507-ed42-455f-85e6-55007f503b04
69f828fff369853023a85b09,pddexamuzbot,ЧП «ZOKIROV JAVLON»,generic,https://pdd.ddmedia.uz/api/payments/payme
69f83135db2327ee51ec9a41,SAZANCHIK,"ООО «""BIG OCEAN TRADE"" MCHJ»",arca,https://api-qr.uzcard.uz
69f835e2e985ea943e394e59,RESTCONSULT AR,"ООО «""RESTCONSULT  AR"" MCHJ»",generic,https://smartcontrolhub.uz/api/v1/payments/payme
69f837d8f369853023a8612c,TWO EAGLES,"ООО «""TWO EAGLES"" MCHJ»",generic,https://umafashion.uz/version-test/api/1.1/wf/payme
69f8396b3a13a1a43bf7ffe6,IKROMOV ASILBEK O`KTAMOV O`G`LI,ЧП «IKROMOV ASILBEK»,generic,https://asilbekikromov.uz/payme
69f83c42da1a2512f31ad86e,TASHKENT METERS,"ООО «""TASHKENT METERS"" MCHJ»",generic,https://schetchiktech.uz/api/payments/payme/
69f83d76f369853023a86346,AVVO MEDIA,"ООО «""AVVO-MEDIA"" MCHJ»",generic,https://bubilet.uz/api/public/payme
69f83ea0f369853023a86385,AKCHAEV INC,"ООО «""AKCHAEV INC"" MCHJ»",generic,https://furasentr-payment.knative-fn.u-code.io/v1/payme/
69f84740e985ea943e394e67,FB DISTRIBUTORS GROUP,"ООО «""FB DISTRIBUTORS GROUP"" MCHJ»",generic,https://bahulpllprxniinytfhv.supabase.co/functions/v1/payme-merchant
69f8479de985ea943e394e68,AMERICA UZ,"ООО «""AMERICA UZ"" MCHJ»",generic,https://cs2.uz/pay/?gateway=payme
69f84bf0da1a2512f31ad8ac,EVOS,ООО «MCHJ MAK FOOD SERVIS»,generic,https://payment.api.delever.uz/payme
69f84c2adb2327ee51ec9a54,EVOS,ООО «MCHJ MAK FOOD SERVIS»,generic,https://payment.api.delever.uz/payme
69f84c74da1a2512f31ad8af,EVOS,ООО «MCHJ MAK FOOD SERVIS»,generic,https://payment.api.delever.uz/payme
69f84e5dda1a2512f31ad8b1,EVOS SAMARKAND,"ООО «""NUR CHINORI"" MCHJ»",generic,https://payment.api.delever.uz/payme
69f84ebcdb2327ee51ec9a58,EVOS SAMARKAND,"ООО «""NUR CHINORI"" MCHJ»",generic,https://payment.api.delever.uz/payme
69f8768a050866cd0a366557,IJOD CAFE,"ООО «""ECOWITA"" MCHJ»",arca,https://api-qr.uzcard.uz
69f883fd3a13a1a43bf80038,FOOTBALL CLUB TASHKENT (FCTUZ),ЧП «TO'LAGANOV SANJARBEK»,generic,https://fctuz.com/api/payme/v1/merchant
69f88461db2327ee51ec9a8c,Bellissimo,"ООО «""TRANS TRADE OIL"" MCHJ»",generic,https://pay.bpnet.uz/api/payment/payme
69f88b1bf369853023a8738b,CROBAKE,"ООО «""CROBAKE"" MCHJ»",generic,https://payment.api.delever.uz/payme
69f88f95e985ea943e394eb2,BELLISSIMO PIZZA,ООО «BELLISSIMO PIZZA INTERNATIONAL»,generic,https://pay.bpnet.uz/api/payment/payme
69f8a122da1a2512f31ad8f4,OBUNA INFO,"ООО «""OBUNA INFO"" MCHJ»",generic,https://api.maqsad.narz.uz/api/payments/webhooks/payme/
69f8c4fc3a13a1a43bf8005c,JASMIN HOUSE,"ООО «""JASKONMIR"" XK»",generic,https://jasmin-house.uz/api/payment/payme/merchant
69f8ce1a050866cd0a36763e,Mr Zayafkachi bot,ЧП «SAYFIDDINOV MUHRIDDIN»,generic,https://api-click.mr-zayafkachi.uz/payme
69f97dcfda1a2512f31ad91d,EMBASSY FOOD,"ООО «""EMBASSY FOOD"" MCHJ»",generic,https://eb.safiabakery.uz/payment/paycom?id=28
69f98adcdb2327ee51ec9ad6,Speaking Zone Premium,"ООО «""KUNZAK APPS"" MCHJ»",generic,https://api.speakingzone.ai/api/payme
69f99ec2db2327ee51ec9af8,HEARME,ЧП «TOSHKENBOYEV ABDULFATTOX»,generic,https://api.hearmeai.io/api/payme/webhook
69f9bad6db2327ee51ec9b1f,GP STATE UNION,"ООО «""GP STATE UNION"" MCHJ»",generic,https://keyspro.uz/?wc-api=wc_payme
69f9bb9fdb2327ee51ec9b20,GP Union,"ООО «""GP TECH UNION"" MCHJ»",generic,https://wallet.namo.uz/api/payments/payme/1
69f9c04cda1a2512f31ad975,AdvokatTop,"ООО «""HADLAWYER"" MCHJ»",generic,https://advokattop.uz/api/payment/payme
69f9debcb5851e7b9942e5f8,ELECTRONIC TECHNOLOGY L-TECH,"ООО «""ELECTRONIC TECHNOLOGY  L-TECH"" MCHJ»",generic,https://www.l-tech.uz/api/payments/payme
69f9def84c76ae3aeb799549,1418 Humo Taxi,"ООО «""JASMINA BAHODIR GAME CLUB"" MCHJ»",generic,https://humo1.teamwork.uz/api/v1/payme-base/payme-end-point
69fad38c8532780681487caa,ЦЕНТР ТАКСИ,"ООО «""CENTER TAXI 222"" MCHJ»",generic,https://centertaxi.uz/payments/payme/3/webhook.php
69faef3f1a50d9e4212d77d2,XitYarat,ЧП «O‘RINBAYEV G‘AYRAT»,generic,https://musicbot-worker.urinbaevg.workers.dev/payme/merchant
69fb066d82b4728d779f317b,ВИТАМИНС,ЧП «JURAYEVA SITORA»,generic,https://payme.uz.onebase.space/rpc
69fb090d8532780681487ce1,BOOK.UZ,"ООО «EL-PRESS"" MCHJ»",generic,https://dev.book.uz/api/v1/payme
69fb13770321c14948ebbec2,BUSINESS PASS PLATFORM,"ООО «""BUSINESS PASS PLATFORM"" MCHJ»",generic,https://businesspass.com/api/v1/payme/notify
69fb163f1b9afc3f6da09fba,CITYNET,"ООО «""CITYNET"" MCHJ»",city-net,https://10.0.202.229:446/KKM_PG_GATE/
69fb232a1a50d9e4212d77f9,SPHARMA,"ООО «""SPHARMA"" MCHJ»",generic,https://staging-spharma.uz/api/payme/merchant
69fb3274830ffaf900bdafd0,SERGO’SHT KO’K SAROY - DELEVER,"ООО «""SERGOSHT 1"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb32cd830ffaf900bdafd1,SERGO’SHT XALQ BANKI - DELEVER,"ООО «""SERGOSHT 1"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb33498532780681487d09,SERGO’SHT KARVON - DELEVER,"ООО «""SERGOSHT 1"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb33c91a50d9e4212d7813,SERGO’SHT 5-MIKRORAYON - DELEVER,"ООО «""SERGOSHT 1"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb34151a50d9e4212d7814,WebTech,ООО «WEBTECH»,generic,https://api.manajoy.uz/api/payment/payme/webhook
69fb341a8532780681487d0b,SERGO’SHT KRITIY - DELEVER,"ООО «""SERGOSHT 1"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb38398532780681487d0d,YATT SHARAPOV KAMRONBEK ULUGBEK O’G’LI,ЧП «SHARAPOV KAMRONBEK»,generic,https://b.ivend.uz/payme/api/v1/ORfogXgc6ecnxigx0CCo/rpc
69fb3d168532780681487d11,"""N A BAZAR""","ООО «""N A BAZAR"" MCHJ»",generic,https://payment.api.delever.uz/payme
69fb3d5f8532780681487d12,MATAPRINT HOUSE,"ООО «""MATAPRINT HOUSE"" MCHJ»",arca,https://api-qr.uzcard.uz
69fb3e870321c14948ebc885,PUBG,"ООО «""MIDASBUY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://merchant.topit.store/api/payment/payme/
69fb3fe91a50d9e4212d7825,Free Fire,"ООО «""MIDASBUY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://merchant.topit.store/api/payment/payme/
69fc25d082b4728d779f31e8,ХАММАСИ ОСОН,ЧП «RAHMONOV ABDULAZIZ»,generic,https://osson.syncoder.uz/api/transaction/payme
69fc312f1a50d9e4212d7854,BROJECT DYNAMICS,"ООО «""BROJECT DYNAMICS"" MCHJ»",generic,https://app.hrme.uz/api/public/payments/payme/merchant
69fc3155a8db13e20a3a2d1a,NURAFSHON AUTO ZONE,"ООО «""NURAFSHON AUTO ZONE"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://crm.carsale.uz/abozor/payme
69fc3ace1a50d9e4212d7858,IMAN ACADEMY,"ООО «""IMAN ACADEMY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://app.webinar-payment.uz/payme/pay?id=6
69fc3d728532780681487d59,USAROV MAKTABI,"НОУ «""USAROV MAKTABI"" NTM»",generic,https://worker-production-8aed.up.railway.app/payme
69fc60336ca26f82cb9d5bef,PORTENKO BOGDAN BORISOVICH,ЧП «PORTENKO BOGDAN»,generic,https://abersell.uz/api/v1/payme
69fc6dff3cce72a1bef71d12,Регистрация поставщика Samarqand tillar maktabi,"ННО «""SAMARQAND TILLAR MAKTABI"" NTM»",generic,https://cdn-esse.stmonlayn.uz/api/payments/payme
69fc706e3cce72a1bef71d14,SEREBRYAKOV YURIY VLADIMIROVICH,ЧП «SEREBRYAKOV YURIY»,generic,https://b.ivend.uz/payme/api/v1/8OgDNkhx7vuqtc7LWcvJ/rpc
69fc70f13cce72a1bef71d16,MAX AI,ЧП «MAMADJANOVA ANNA»,generic,https://worker-production-0857.up.railway.app/payme
69fc829800fb4ccf776c340a,Flowers Garden Pаrk,"ООО «""UMAR SMART"" MCHJ»",park,87.192.240.173
69fc8bdf8563616f9b296a8f,UBAY GLOBAL,"ООО «""UBAY GLOBAL"" MCHJ»",generic,https://p.megatools.uz/payme/confirm-payment
69fc9d508563616f9b296a9f,Kitob AI,ООО «MOHIRDEV MCHJ»,generic,https://api.kitob.ai/v1/payments/payme
69fda0dc6db6eb2d61f574f0,MYFX,"ООО «""MYFX"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/d0caee80-2574-4c24-b953-a47245b7ab22
69fda16f8563616f9b296b0f,BAYRAM,"ООО «""EAST WAY CONCEPT"" MCHJ»",generic,https://tma-asia.uz/api/payments/payme
69fda19f6db6eb2d61f574f1,O‘RAZMETOVA ADOLAT,ЧП «O‘RAZMETOVA ADOLAT»,generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/6d5b11a1-b43c-4119-97db-cd67735f67f2
69fda2695db8ea28f871e745,EXODE,ЧП «TOSHPO‘LATOV MOHIRJON»,generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/10b5f7dd-c8bd-4bfe-be36-db3f2c33f104
69fdaa616db6eb2d61f5750c,Elyor Savdo,"ООО «""ELYORBEK SAVDO"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdb9915db8ea28f871e781,ABMAX,"ООО «""ABMAX"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdb9adec6c813654bea815,ABMAX,"ООО «""ABMAX"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdb9d08563616f9b296b4d,ABMAX,"ООО «""ABMAX"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdbe415db8ea28f871e789,OIL STREET,"ООО «""OIL STREET"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdbeefec6c813654bea825,OIL STREET,"ООО «""OIL STREET"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdc7478563616f9b296b68,Norma PRM,"НОУ «""NORMA PROFESSIONAL RIVOJLANISH MARKAZI"" NTM»",generic,https://islamicfinance.academy/scripts/pay/payme
69fdc9b0ec6c813654bea852,AKALA,"ООО «""AKALA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdc9de6db6eb2d61f57573,AKALA,"ООО «""AKALA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",arca,https://api-qr.uzcard.uz
69fdcf0bec6c813654bea870,МУХАМАДАЛИ,ЧП «MADAMINOV MUHAMMADALI»,generic,https://api.planr.uz/api/v1/payments/payme/callback
69fdd5a76db6eb2d61f57590,Munisa restaurant,"ООО «""SADOQAT-NURI"" MCHJ»",generic,https://mun.zoomda.uz/backend/payme/
69fde18eec6c813654bea886,Sifatly,ЧП «JALILOV IBROHIMJON»,generic,https://api.sifatly.com/api/payme
69fde7f7ec6c813654bea889,Munisa restaurant,"ООО «""MMM MUNISA TAOM"" MCHJ»",generic,https://mun.zoomda.uz/backend/payme/
69fde85d5db8ea28f871e7ed,MMM DILBAR,"ООО «""MMM DILBAR"" MCHJ»",generic,https://mun.zoomda.uz/backend/payme/
69fdea288563616f9b296ba7,ABCO EXODE,НОУ «ABCO INERNATIONAL ACCOUNTING AND FINANCE ACADEMY»,generic,https://api.exode.biz/api/v2/payment/rpc/acquiring/92ea2673-a089-43e9-b52a-d514d7f465c7
69fdeb8d5db8ea28f871e7f1,Abdurahmonov Anvar,ЧП «ABDURAHMONOV ANVAR»,generic,https://b.ivend.uz/payme/api/v1/i1jlLvFFl6d0ocr43eY5/rpc
69fe02555db8ea28f871e7fa,MagicSafari.uz,"ООО «""CARSTONE AMUSEMENT"" MCHJ»",generic,https://magicsafari.uz/payme/callback
69fe4ca25db8ea28f871e80c,SMM xakerzo,ЧП «YULDASHEVA DILNOZA»,generic,https://smmxakerzo-production.up.railway.app/payme/api
69feeba38563616f9b296be3,Avtolider TG,"ООО «""AVTOLIDER AUTOSCHOOL"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.avtolider.uz/api/v1/payments/payme/webhook
69ff1417ec6c813654bea8e0,BOBS MCHJ,"ООО «""BOBS"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://bobspremiummarket.uz/api/payment/payme
6a00ada28563616f9b296c93,Edufuse,"ООО «""OCEAN AI TECH SERVICES"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://edufuse.org/api/payme
6a011c38ec6c813654bea96f,KINONI IZLA,ЧП «YULDASHEVA DILNOZA»,generic,https://kinoizlabot-production.up.railway.app/payme/api
6a019f9e8563616f9b296cdc,wepos,"ООО «""WE IT GROUP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,http://185.217.131.134:8090/api/payme/merchant
6a01dbb95db8ea28f871e934,ALEEM LABS,"ООО «""ALEEM LABS"" MCHJ»",generic,https://ielts.gg/api/payme
6a01e03cec6c813654bea9ea,Tamkin,"ООО «""STEPPE VENTURE BUILDERS"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://api.nerman.uz/api/v1/subscriptions/payme/
6a02b99de10460af51401f05,Scropus Mall Parking,"ООО «""PARQOUR"" MCHJ»",parqour,https://api.parqour.app
6a02c86f8563616f9b296d2b,DO‘SBOYEV NOMOZ MAMANAZAR O‘G‘LI,ЧП «DO‘SBOYEV NOMOZ»,generic,https://78.47.53.241/payme/
6a02ca78e10460af51401f64,"""GAZ NEFT - AVTO BENZIN"" MCHJ","ООО «""GAZ NEFT - AVTO BENZIN"" MCHJ»",parqour,https://api.parqour.app
6a02d4e48563616f9b296d37,IMOM BUXORIY XALQARO JAMOAT FONDI,ННО «IMOM BUXORIY XALQARO JAMOAT FONDI»,generic,https://imamalbukhari.uz/api/payme
6a02e0146db6eb2d61f57735,SMART CHOICE KANS,"ООО «""SMART CHOICE KANS"" MCHJ»",arca,https://api-qr.uzcard.uz
6a02f522e10460af5140201c,ViRent,"ИП ООО «""VV-LAND"" MCHJ XK»",generic,https://uz.virent.uz/api/payme/merchant
6a02f5af5db8ea28f871e99c,NOSIROV NURIDDIN OLOVIDDIN O‘G‘LI,ЧП «NOSIROV NURIDDIN»,generic,https://gfstcfvckofleuzlbogv.supabase.co/functions/v1/payme-merchant
6a030251ec6c813654beaa6b,Speto,ЧП «undefined undefined»,generic,https://spetoai.ru/payme_webhook
6a03103b5db8ea28f871e9d1,Uz Arena Scout,"ООО «""FULL LEVEL PRODUCTION"" MCHJ»",generic,https://api.uzarena-scout.uz/payme/
6a0324598563616f9b296dad,ARTATEX ООО,"ООО «""ARTATEX"" MCHJ»",generic,https://textile.okach-admin.uz/api/payme
6a032d64e27f14986d87d6a3,NRG BI Bayterak,"ООО «""NRG-BI TOSHKENT-OSTONA"" MCHJ»",generic,https://pay.bi-group.org/api/v1/jsonrpc/PayMeExternal/PayMeExternal
6a037ab05db8ea28f871ea16,MyBron,ЧП «USMONOV UMIDBEK»,generic,https://umidbeku.jprq.live/api/v1/subscriptions/webhook/payme/
6a0388db6db6eb2d61f577b0,band24,ЧП «AL-AKXALI XAMID»,generic,https://band24.uz/api/billing/payme
6a03b79c5db8ea28f871ea1b,westep,"ООО «""WE IT GROUP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,http://185.217.131.134:8080/api/payme/merchant
6a0413298563616f9b296df3,LIDERLIK ZAMONI,"ООО «""LIDERLIK ZAMONI"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://described-poet-index-benz.trycloudflare.com/payme
6a043fe5ec6c813654beab31,ROBOTRONIX,"ООО «""ROBOTRONIX"" MCHJ»",generic,https://robotronix.uz/api/payment/payme
6a044c3475b1315d48796c00,SHUKUROVA SAIDA SABIRNAZAROVNA ,ЧП «SHUKUROVA SAIDA»,arca,https://api-qr.uzcard.uz
6a04557b5db8ea28f871eaab,«ВАҚФ» хайрия жамоат фонди,ООО ««ВАҚФ» хайрия жамоат фонди»,generic,https://qurbonlik.vaqf.uz/paycom
6a045be95db8ea28f871eab0,DORITEZ ООО,"ООО «""DORITEZ"" MCHJ»",generic,https://admin.doritez.uz/api/v1/payme/webhook
6a045dc65db8ea28f871eab5,Yashil Energiya,"ООО «""YASHIL ENERGIYA"" MCHJ»",generic,https://app.yashil-energiya.uz/api/v1/payment/payme-new/
6a046310ec6c813654beab5f,Sarala,ЧП «G‘ANIYEV AZIMJON»,generic,https://saralachat-next.vercel.app/api/paycom/merchant
6a046b166db6eb2d61f57856,Femmy,"ООО «""BLOOMY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://srvr.femmy.uz/api/v1/payment/payme
6a046bff6db6eb2d61f57857, SMART FARM 2020,"ООО «""SMART FARM 2020"" MCHJ»",arca,https://api-qr.uzcard.uz
6a046dbb5db8ea28f871eac7,IELTSphere,ЧП «G‘OZIBOYEV MURODJON»,generic,https://api.ieltsphere.uz/payme
6a0471de5db8ea28f871eacd,MARINO,"ООО «""MARINNO"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",generic,https://back.uzpay.yurtal.tech/api/v1/payment/payme/callback
6a0472cc5db8ea28f871ead0,LITEZ GROUP,"ООО «""LITEZ GROUP"" MCHJ»",generic,https://api.litez-express.uz/api/payme/merchant
